ACCOUNT_BALANCE_LOW,AGE,AVG_FAMILY_SIZE,CHURN_Y_N,Credit_card_limit,DEPOSIT_AMT,FIRST_NAME,GENDER,INACTIVE_CUST_FLAG,INCOME_LEVEL,Interest_rate,LAST_NAME,MARITAL_STATUS,NUM_DEPOSIT_TRX,NUM_OF_AVG_RESOLUTION,NUM_OF_COMPLAINTS,NUM_OF_ENQUIRIES,NUM_OF_GOOD_RESOLUTION,NUM_OF_POOR_RESOLUTION,NUM_OF_PROD_SUPRT,NUM_WDWL_TRX,OCCUPATION,WDWL_AMT,_id,create_date,customer_id,product_id,product_type,sentiment_polarity,sentiment_score
1.0,39.0,5,N,100000.0,0.0,HERCULIE,Male,N,High,16.0,Lugton,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Structural Engineer,3910.0,59958e94e557cd6021557ffd,2017-08-17 12:39:38.192,21970,1401,credit card,positive,1.0
0.0,45.0,6,N,300000.0,11892.0,LOLLY,Female,N,Medium,15.0,Estrella,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Safety Technician I,43281.0,59958e94e557cd6021557ffc,2017-08-17 12:39:38.192,21819,4311,credit card,neutral,0.0
1.0,31.0,3,N,300000.0,0.0,SALEM,Male,N,Medium,15.0,Bruniges,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Health Coach II,34155.0,59958e94e557cd6021558000,2017-08-17 12:39:38.192,21643,1907,credit card,neutral,0.0
0.0,58.0,5,N,300000.0,27577.0,DOM,Male,N,Low,15.0,Strangman,Married,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,Director of Sales,19895.0,59958e94e557cd6021558001,2017-08-17 12:39:38.192,21826,1311,credit card,positive,2.0
0.0,52.0,5,Y,300000.0,44606.0,TRIXY,Female,N,Low,15.0,Hugin,Married,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sales Representative,14800.0,59958e94e557cd6021557fff,2017-08-17 12:39:38.192,22198,3343,credit card,negative,-1.0
0.0,26.0,2,N,100000.0,30968.0,ZILVIA,Female,N,Low,16.0,Mulqueen,Single,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Teacher,40711.0,59958e94e557cd6021557ffe,2017-08-17 12:39:38.192,21823,3688,credit card,neutral,0.0
0.0,64.0,4,N,100000.0,47424.0,JULIAN,Male,N,Low,16.0,Croxton,Married,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Administrative Officer,0.0,59958e94e557cd6021558007,2017-08-17 12:39:38.192,21546,586,credit card,positive,1.0
0.0,65.0,5,N,300000.0,18362.0,CARINE,Female,N,High,15.0,Guwer,Married,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Recruiter,19184.0,59958e94e557cd6021558002,2017-08-17 12:39:38.192,21591,122,credit card,positive,2.0
0.0,23.0,2,N,100000.0,2142.0,HANK,Male,N,Low,16.0,Thake,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nuclear Power Engineer,0.0,59958e94e557cd6021558003,2017-08-17 12:39:38.192,21906,4108,credit card,neutral,0.0
0.0,37.0,6,N,300000.0,31858.0,RODGE,Male,N,High,15.0,Haggata,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Analyst Programmer,18147.0,59958e94e557cd6021558006,2017-08-17 12:39:38.192,21925,3393,credit card,neutral,0.0
1.0,29.0,6,N,300000.0,0.0,MILTY,Male,N,High,15.0,Bonas,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Sales Representative,53873.0,59958e94e557cd6021558004,2017-08-17 12:39:38.192,21827,971,credit card,positive,1.0
0.0,41.0,5,N,100000.0,7078.0,MARLYN,Female,N,High,16.0,Angrove,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Food Chemist,24071.0,59958e94e557cd6021558005,2017-08-17 12:39:38.192,21830,1601,credit card,neutral,0.0
1.0,32.0,6,N,300000.0,0.0,ZANE,Male,N,Low,15.0,Barrett,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Business Systems Development Analyst,2600.0,59958e94e557cd6021558008,2017-08-17 12:39:38.192,21835,2462,credit card,neutral,0.0
0.0,67.0,5,N,300000.0,2793.0,SOMERSET,Male,N,High,15.0,Millett,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human Resources Assistant I,0.0,59958e94e557cd6021558009,2017-08-17 12:39:38.192,21839,2502,credit card,neutral,0.0
0.0,54.0,3,N,100000.0,40291.0,PRINCE,Male,N,Low,16.0,Pavek,Married,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Recruiter,0.0,59958e94e557cd602155800b,2017-08-17 12:39:38.192,21695,2590,credit card,negative,-1.0
0.0,36.0,2,N,100000.0,14072.0,HEATH,Male,N,Medium,16.0,Satterley,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human Resources Manager,0.0,59958e94e557cd602155800a,2017-08-17 12:39:38.192,21840,1527,credit card,neutral,0.0
0.0,47.0,5,Y,75000.0,24061.0,CLIO,Female,N,Medium,17.0,Keets,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Actuary,10088.0,59958e94e557cd602155800d,2017-08-17 12:39:38.192,21342,2394,credit card,positive,1.0
0.0,29.0,3,N,100000.0,8579.0,LINN,Female,N,Medium,16.0,Vagg,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Statistician IV,16076.0,59958e94e557cd602155800c,2017-08-17 12:39:38.192,21846,3110,credit card,positive,1.0
0.0,50.0,4,N,100000.0,19073.0,CONCHITA,Female,N,Low,16.0,Driffill,Married,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Civil Engineer,16870.0,59958e94e557cd602155800e,2017-08-17 12:39:38.192,21850,1378,credit card,positive,1.0
0.0,41.0,6,N,100000.0,19228.0,LUSA,Female,N,High,16.0,Craft,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Help Desk Technician,58994.0,59958e94e557cd602155800f,2017-08-17 12:39:38.192,22187,293,credit card,neutral,0.0
0.0,48.0,5,N,100000.0,29383.0,TOBIN,Male,N,High,16.0,Boykett,Married,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Food Chemist,0.0,59958e94e557cd6021558010,2017-08-17 12:39:38.192,21851,590,credit card,positive,1.0
0.0,38.0,4,N,300000.0,1885.0,FERNANDE,Female,N,Medium,15.0,Dowsett,Married,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,Operator,68127.0,59958e94e557cd6021558012,2017-08-17 12:39:38.192,22135,3488,credit card,neutral,0.0
0.0,55.0,6,N,800000.0,6812.0,CAL,Female,N,Medium,18.0,Cullon,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Assistant Media Planner,1207.0,59958e94e557cd6021558011,2017-08-17 12:39:38.192,21855,4319,credit card,positive,1.0
0.0,23.0,5,N,300000.0,6114.0,CORTNEY,Female,N,Medium,15.0,Brane,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VP Marketing,17161.0,59958e94e557cd6021558014,2017-08-17 12:39:38.192,21858,47,credit card,neutral,0.0
0.0,24.0,2,N,400000.0,8361.0,HOLLI,Female,N,Low,12.0,Rainsbury,Single,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Account Representative I,0.0,59958e94e557cd6021558013,2017-08-17 12:39:38.192,21856,2807,credit card,neutral,0.0
1.0,54.0,2,N,300000.0,0.0,KATHYE,Female,N,Low,15.0,Gino,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Speech Pathologist,0.0,59958e94e557cd6021558015,2017-08-17 12:39:38.192,21859,571,credit card,positive,1.0
1.0,47.0,3,Y,100000.0,0.0,TONNIE,Male,N,Medium,16.0,Durward,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Help Desk Operator,7455.0,59958e94e557cd6021558017,2017-08-17 12:39:38.192,22030,341,credit card,neutral,0.0
0.0,58.0,5,N,100000.0,9796.0,MIKE,Male,N,Low,16.0,Kenderdine,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Human Resources Assistant III,41962.0,59958e94e557cd6021558016,2017-08-17 12:39:38.192,21909,2519,credit card,positive,1.0
1.0,37.0,3,N,300000.0,0.0,RANNA,Female,N,High,15.0,Kevane,Married,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Speech Pathologist,0.0,59958e94e557cd6021558018,2017-08-17 12:39:38.192,21860,462,credit card,positive,3.0
1.0,37.0,4,Y,300000.0,0.0,BARNETT,Male,N,Medium,15.0,Main,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Cost Accountant,15441.0,59958e94e557cd6021558019,2017-08-17 12:39:38.192,21861,2311,credit card,neutral,0.0
0.0,50.0,5,N,100000.0,24668.0,CORNELA,Female,N,Low,16.0,Caig,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Actuary,42536.0,59958e94e557cd602155801a,2017-08-17 12:39:38.192,22124,2380,credit card,neutral,0.0
0.0,42.0,4,Y,50000.0,12133.0,TRISTAM,Male,N,High,18.0,Mullins,Married,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Staff Accountant IV,3641.0,59958e94e557cd602155801c,2017-08-17 12:39:38.192,21287,865,credit card,positive,2.0
0.0,52.0,3,N,100000.0,5828.0,JUSTINA,Female,N,Medium,16.0,Kinglake,Married,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,General Manager,0.0,59958e94e557cd602155801e,2017-08-17 12:39:38.192,21878,2776,credit card,positive,2.0
0.0,30.0,6,N,300000.0,11859.0,HOLDEN,Male,N,Low,15.0,Verrechia,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Database Administrator III,10962.0,59958e94e557cd602155801f,2017-08-17 12:39:38.192,21945,414,credit card,positive,1.0
0.0,29.0,4,N,300000.0,18934.0,LAWRY,Male,N,High,15.0,Lusher,Married,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Senior Editor,19701.0,59958e94e557cd602155801d,2017-08-17 12:39:38.192,21866,3414,credit card,positive,2.0
0.0,41.0,5,N,300000.0,12507.0,CORETTA,Female,N,Medium,15.0,Loughran,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Senior Quality Engineer,22956.0,59958e94e557cd602155801b,2017-08-17 12:39:38.192,21417,2918,credit card,neutral,0.0
0.0,37.0,3,N,100000.0,16040.0,CHARIN,Female,N,Medium,16.0,Barraclough,Married,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,Marketing Manager,23716.0,59958e94e557cd6021558021,2017-08-17 12:39:38.192,21911,4787,credit card,positive,2.0
0.0,39.0,6,N,100000.0,40701.0,BURNARD,Male,N,Medium,16.0,Gaskoin,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recruiting Manager,0.0,59958e94e557cd6021558020,2017-08-17 12:39:38.192,21881,3378,credit card,neutral,0.0
1.0,59.0,5,N,100000.0,0.0,WEST,Male,N,Medium,16.0,Rojas,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Registered Nurse,71238.0,59958e94e557cd6021558022,2017-08-17 12:39:38.192,21449,1786,credit card,neutral,0.0
1.0,57.0,4,N,800000.0,0.0,ETTORE,Male,N,High,18.0,Barhem,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Clinical Specialist,3853.0,59958e94e557cd6021558024,2017-08-17 12:39:38.192,21714,495,credit card,positive,1.0
0.0,47.0,3,Y,75000.0,17708.0,INGLIS,Male,N,Medium,17.0,Puve,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Account Executive,0.0,59958e94e557cd6021558023,2017-08-17 12:39:38.192,21354,3133,credit card,positive,1.0
1.0,40.0,2,N,100000.0,0.0,DEBORAH,Female,N,High,16.0,Braganca,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Geologist IV,19527.0,59958e94e557cd6021558026,2017-08-17 12:39:38.192,21845,1397,credit card,neutral,0.0
1.0,59.0,4,N,100000.0,0.0,BOND,Male,N,Low,16.0,Hurich,Married,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,VP Sales,77095.0,59958e94e557cd6021558027,2017-08-17 12:39:38.192,21885,3255,credit card,positive,2.0
0.0,41.0,3,N,100000.0,22459.0,NORINA,Female,N,Medium,16.0,Powling,Married,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,GIS Technical Architect,0.0,59958e94e557cd6021558025,2017-08-17 12:39:38.192,21884,2,credit card,positive,1.0
0.0,27.0,3,N,100000.0,24081.0,ROANNA,Female,N,Low,16.0,Bonwell,Single,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,Geologist IV,23958.0,59958e94e557cd6021558028,2017-08-17 12:39:38.192,22100,2348,credit card,negative,-3.0
0.0,24.0,6,N,300000.0,70871.0,BERTRAND,Male,N,High,15.0,Turbefield,Single,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nuclear Power Engineer,0.0,59958e94e557cd602155802a,2017-08-17 12:39:38.192,21889,916,credit card,neutral,0.0
0.0,67.0,6,N,400000.0,48783.0,TRAVERS,Male,N,Medium,12.0,McVittie,Married,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Developer II,0.0,59958e94e557cd6021558029,2017-08-17 12:39:38.192,21887,1862,credit card,neutral,0.0
0.0,56.0,2,N,800000.0,4047.0,KIPPY,Female,N,Medium,18.0,Brignell,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Senior Developer,2313.0,59958e94e557cd602155802c,2017-08-17 12:39:38.192,21890,352,credit card,neutral,0.0
1.0,59.0,6,N,300000.0,0.0,SEBASTIAN,Male,N,High,15.0,Tumielli,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Legal Assistant,0.0,59958e94e557cd602155802b,2017-08-17 12:39:38.192,21574,1444,credit card,positive,1.0
0.0,62.0,2,N,400000.0,23700.0,AMELINE,Female,N,Low,12.0,Kaliszewski,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VP Sales,0.0,59958e94e557cd602155802d,2017-08-17 12:39:38.192,21894,1618,credit card,positive,1.0
0.0,54.0,4,N,800000.0,53987.0,FLORENTIA,Female,N,High,18.0,Weddup,Married,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VP Marketing,0.0,59958e94e557cd602155802e,2017-08-17 12:39:38.192,21895,4376,credit card,neutral,0.0
0.0,23.0,6,Y,25000.0,12409.0,BARRIE,Female,N,Medium,18.0,Fourman,Single,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Analog Circuit Design manager,0.0,59958e94e557cd6021558030,2017-08-17 12:39:38.192,21333,3888,credit card,positive,1.0
1.0,23.0,2,Y,100000.0,0.0,EUGENIO,Male,N,Low,16.0,Life,Single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Assistant Manager,49182.0,59958e94e557cd602155802f,2017-08-17 12:39:38.192,21897,4378,credit card,neutral,0.0
0.0,61.0,3,N,100000.0,12711.0,TIFFANI,Female,N,High,16.0,Rudkin,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Civil Engineer,30597.0,59958e94e557cd6021558031,2017-08-17 12:39:38.192,21898,1136,credit card,neutral,0.0
0.0,49.0,3,N,300000.0,66343.0,RHONDA,Female,N,Low,15.0,LeEstut,Married,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Chemical Engineer,0.0,59958e94e557cd6021558034,2017-08-17 12:39:38.192,21424,542,credit card,positive,1.0
1.0,29.0,2,N,100000.0,0.0,CARLYNNE,Female,N,High,16.0,Yvens,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Programmer IV,28528.0,59958e94e557cd6021558035,2017-08-17 12:39:38.192,21904,348,credit card,positive,1.0
0.0,47.0,6,N,300000.0,5929.0,DONELLA,Female,N,Low,15.0,Caulfield,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Computer Systems Analyst I,11571.0,59958e94e557cd6021558032,2017-08-17 12:39:38.192,21900,3160,credit card,neutral,0.0
1.0,67.0,4,N,100000.0,0.0,REBECA,Female,N,High,16.0,Francklin,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Librarian,3464.0,59958e94e557cd6021558033,2017-08-17 12:39:38.192,22247,163,credit card,neutral,0.0
1.0,45.0,5,N,300000.0,0.0,WEST,Male,N,Medium,15.0,Finci,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Statistician III,0.0,59958e94e557cd6021558037,2017-08-17 12:39:38.192,21905,869,credit card,positive,1.0
0.0,46.0,3,N,300000.0,24522.0,SHANNEN,Female,N,Medium,15.0,Callar,Married,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Compensation Analyst,0.0,59958e94e557cd6021558036,2017-08-17 12:39:38.192,21676,2193,credit card,positive,1.0
1.0,33.0,4,Y,100000.0,0.0,YSABEL,Female,N,Medium,16.0,McGannon,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Programmer Analyst IV,19746.0,59958e94e557cd6021558038,2017-08-17 12:39:38.192,22069,835,credit card,positive,1.0
1.0,32.0,3,N,100000.0,0.0,EDI,Female,N,High,16.0,Genever,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Teacher,10910.0,59958e94e557cd6021558039,2017-08-17 12:39:38.192,21907,136,credit card,neutral,0.0
0.0,52.0,4,N,300000.0,19323.0,MALCOLM,Male,N,Low,15.0,Palmar,Married,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nurse,0.0,59958e94e557cd602155803b,2017-08-17 12:39:38.192,21912,3646,credit card,positive,1.0
0.0,35.0,4,N,100000.0,31689.0,WINDHAM,Male,N,Medium,16.0,Bollom,Married,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Computer Systems Analyst I,8318.0,59958e94e557cd602155803a,2017-08-17 12:39:38.192,21908,3588,credit card,positive,2.0
1.0,47.0,3,N,300000.0,0.0,MOYRA,Female,N,High,15.0,Wasteney,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,Health Coach II,78272.0,59958e94e557cd602155803c,2017-08-17 12:39:38.192,21916,2416,credit card,positive,1.0
0.0,63.0,4,N,300000.0,12564.0,WHITTAKER,Male,N,High,15.0,Birkett,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Senior Cost Accountant,27144.0,59958e94e557cd602155803e,2017-08-17 12:39:38.192,21931,2867,credit card,positive,1.0
1.0,50.0,6,N,100000.0,0.0,SHAWNA,Female,N,Medium,16.0,Capper,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Administrative Assistant III,14706.0,59958e94e557cd602155803d,2017-08-17 12:39:38.192,21929,4775,credit card,neutral,0.0
